                     1.58265                 9.41484
                     1.58366                 9.49098
                     1.58467                 9.54214
                     1.58569                 9.51517
                      1.5867                 9.48834
                     1.58772                 9.43602
                     1.58873                 9.40964
                     1.58975                 9.33308
                     1.59077                 9.18447
                     1.59179                 9.13544
                     1.59281                 9.13462
                     1.59383                 9.08611
                     1.59486                  8.9452
                     1.59588                 8.85341
                     1.59691                  8.7856
                     1.59794                 8.69704
                     1.59897                 8.56785
                         1.6                 8.44245
                     1.60103                 8.30082
                     1.60207                 8.16386
                      1.6031                 8.04992
                     1.60414                 7.92105
                     1.60517                 7.77882
                     1.60621                 7.62487
                     1.60725                 7.49298
                      1.6083                 7.36559
                     1.60934                 7.18266
                     1.61038                 6.98049
                     1.61143                 6.80266
                     1.61248                 6.64633
                     1.61352                 6.46084
                     1.61457                  6.2741
                     1.61562                 6.09784
                     1.61668                 5.97193
                     1.61773                 5.83151
                     1.61879                 5.66969
                     1.61984                 5.55181
                      1.6209                 5.44724
                     1.62196                 5.32202
                     1.62302                 5.22585
                     1.62408                 5.14829
                     1.62515                 5.06561
                     1.62621                 5.00706
                     1.62728                 4.94985
                     1.62835                 4.92161
                     1.62942                  4.9075
                     1.63049                 4.87974
                     1.63156                 4.88636
                     1.63263                 4.89299
                     1.63371                 4.90655
                     1.63478                 4.92019
                     1.63586                 4.92692
                     1.63694                 4.95473
                     1.63802                 5.01879
                      1.6391                 5.07711
                     1.64019                 5.11416
                     1.64127                 5.14414
                     1.64236                 5.19765
                     1.64344                 5.23648
                     1.64453                 5.25996
                     1.64562                 5.29167
                     1.64672                 5.29946
                     1.64781                  5.3235
                      1.6489                 5.34776
                        1.65                  5.3557
                      1.6511                 5.35542
                      1.6522                 5.37167
                      1.6533                 5.40475
                      1.6544                 5.43825
                      1.6555                   5.455
                     1.65661                 5.46327
                     1.65772                 5.47157
                     1.65882                 5.48853
                     1.65993                 5.51432
                     1.66104                 5.55805
                     1.66216                 5.62057
                     1.66327                 5.67525
                     1.66439                 5.72158
                      1.6655                  5.7975
                     1.66662                  5.8854
                     1.66774                 5.98628
                     1.66886                 6.10136
                     1.66999                 6.20985
                     1.67111                 6.32227
                     1.67224                 6.45076
                     1.67336                 6.59707
                     1.67449                 6.72409
                     1.67562                 6.84261
                     1.67676                 6.96539
                     1.67789                 7.09266
                     1.67903                 7.22466
                     1.68016                 7.34613
                      1.6813                 7.42395
                     1.68244                 7.53592
                     1.68358                 7.63454
                     1.68473                 7.71861
                     1.68587                 7.83972
                     1.68702                 7.91039
                     1.68816                 7.96407
                     1.68931                 8.03701
                     1.69046                 8.11129
                     1.69162                 8.18696
                     1.69277                 8.30348
                     1.69392                 8.34261
                     1.69508                 8.38211
                     1.69624                 8.48356
                      1.6974                 8.52441
                     1.69856                 8.56565
                     1.69973                 8.62863
                     1.70089                 8.69255
                     1.70206                 8.77951
                     1.70323                 8.80095
                      1.7044                 8.80019
                     1.70557                 8.84415
                     1.70674                 8.88855
                     1.70791                 8.88777
                     1.70909                   8.887
                     1.71027                 8.90897
                     1.71145                 8.90819
                     1.71263                 8.83954
                     1.71381                 8.79411
                       1.715                 8.79335
                     1.71618                 8.72645
                     1.71737                 8.63907
                     1.71856                 8.55342
                     1.71975                 8.40807
                     1.72094                 8.26757
                     1.72214                  8.1317
                     1.72333                 8.00022
                     1.72453                  7.9087
                     1.72573                 7.80173
                     1.72693                 7.68062
                     1.72813                 7.56322
                     1.72934                 7.43344
                     1.73054                 7.32341
                     1.73175                 7.23159
                     1.73296                 7.15673
                     1.73417                 7.12692
                     1.73538                 7.14105
                      1.7366                 7.12592
                     1.73782                 7.15472
                     1.73903                 7.21353
                     1.74025                 7.27331
                     1.74147                 7.36513
                      1.7427                 7.47532
                     1.74392                 7.60544
                     1.74515                   7.723
                     1.74638                 7.84425
                     1.74761                 7.95116
                     1.74884                 8.02385
                     1.75007                 8.11677
                     1.75131                 8.25081
                     1.75254                 8.34909
                     1.75378                 8.42928
                     1.75502                 8.55286
                     1.75626                 8.65852
                     1.75751                 8.74479
                     1.75875                 8.83281
                        1.76                 8.87709
                     1.76125                 8.94475
                      1.7625                 8.99017
                     1.76375                 9.05957
                     1.76501                 9.13006
                     1.76626                 9.20164
                     1.76752                 9.27436
                     1.76878                 9.37342
                     1.77004                 9.39786
                     1.77131                 9.44801
                     1.77257                 9.47284
                     1.77384                  9.5238
                     1.77511                 9.54903
                     1.77638                  9.5744
                     1.77765                 9.62646
                     1.77892                 9.65224
                      1.7802                 9.67816
                     1.78148                 9.73135
                     1.78276                  9.7577
                     1.78404                 9.75676
                     1.78532                 9.75583
                     1.78661                 9.80988
                      1.7879                 9.80893
                     1.78919                  9.8357
                     1.79048                 9.91883
                     1.79177                 9.94621
                     1.79306                 9.97373
                     1.79436                 10.0014
                     1.79566                 10.0004
                     1.79696                 9.99944
                     1.79826                 9.96981
                     1.79956                 9.96883
                     1.80087                 10.0542
                     1.80218                 10.1411
                     1.80349                 10.1401
                      1.8048                 10.1687
                     1.80611                 10.1381
                     1.80743                 10.1667
                     1.80875                 10.1954
                     1.81007                 10.1646
                     1.81139                 10.1636
                     1.81271                 10.1924
                     1.81404                 10.2514
                     1.81536                 10.2503
                     1.81669                 10.2796
                     1.81802                 10.2785
                     1.81935                 10.3079
                     1.82069                 10.3375
                     1.82203                 10.3058
                     1.82337                 10.3354
                     1.82471                 10.3651
                     1.82605                 10.3641
                     1.82739                  10.363
                     1.82874                  10.424
                     1.83009                 10.3918
                     1.83144                 10.3598
                     1.83279                 10.3588
                     1.83415                 10.3886
                      1.8355                 10.4187
                     1.83686                 10.4176
                     1.83822                 10.4165
                     1.83958                 10.3844
                     1.84095                 10.3524
                     1.84232                 10.4446
                     1.84368                 10.5065
                     1.84506                 10.5373
                     1.84643                 10.5362
                      1.8478                 10.4717
                     1.84918                 10.4706
                     1.85056                 10.4381
                     1.85194                 10.4684
                     1.85332                 10.4989
                     1.85471                 10.4663
                      1.8561                 10.4652
                     1.85749                 10.5274
                     1.85888                 10.5582
                     1.86027                 10.5571
                     1.86167                 10.5241
                     1.86306                  10.523
                     1.86446                 10.5538
                     1.86586                 10.5527
                     1.86727                 10.5198
                     1.86867                  10.487
                     1.87008                 10.4859
                     1.87149                 10.4533
                     1.87291                 10.4522
                     1.87432                 10.4199
                     1.87574                 10.4501
                     1.87716                  10.449
                     1.87858                  10.324
                        1.88                 10.2924
                     1.88143                 10.2913
                     1.88285                 10.2599
                     1.88428                 10.2288
                     1.88571                 10.2277
                     1.88715                 10.1669
                     1.88858                 10.1069
                     1.89002                 10.0475
                     1.89146                 9.98886
                     1.89291                 9.93088
                     1.89435                 9.90165
                      1.8958                  9.8726
                     1.89725                 9.78835
                      1.8987                 9.70552
                     1.90015                 9.65077
                     1.90161                 9.59664
                     1.90307                 9.54311
                     1.90453                 9.51612
                     1.90599                 9.48928
                     1.90746                 9.48839
                     1.90892                 9.51343
                     1.91039                 9.51254
                     1.91186                 9.48572
                     1.91334                 9.51075
                     1.91481                 9.53591
                     1.91629                 9.53502
                     1.91777                 9.53412
                     1.91926                  9.5594
                     1.92074                 9.61129
                     1.92223                 9.61038
                     1.92372                 9.58301
                     1.92521                 9.63515
                     1.92671                 9.68787
                     1.92821                 9.71398
                      1.9297                 9.74023
                     1.93121                 9.76662
                     1.93271                 9.71118
                     1.93422                 9.73741
                     1.93573                 9.76379
                     1.93724                 9.73554
                     1.93875                 9.78936
                     1.94027                 9.78842
                     1.94178                 9.76002
                      1.9433                 9.75908
                     1.94483                 9.75814
                     1.94635                 9.78463
                     1.94788                 9.78368
                     1.94941                 9.81031
                     1.95094                 9.80936
                     1.95248                 9.83612
                     1.95402                 9.89107
                     1.95556                 9.91828
                      1.9571                 9.97415
                     1.95864                 10.0307
                     1.96019                 10.0586
                     1.96174                 10.0868
                     1.96329                 10.1151
                     1.96485                 10.1732
                      1.9664                  10.202
                     1.96796                 10.2611
                     1.96952                 10.2904
                     1.97109                 10.3199
                     1.97266                 10.4114
                     1.97422                 10.4416
                      1.9758                 10.4405
                     1.97737                 10.4708
                     1.97895                 10.5331
                     1.98053                 10.5962
                     1.98211                 10.6599
                     1.98369                 10.6916
                     1.98528                 10.6577
                     1.98687                 10.6566
                     1.98846                 10.6229
                     1.99006                 10.6543
                     1.99165                 10.6859
                     1.99325                 10.7177
                     1.99486                 10.7165
                     1.99646                 10.7154
                     1.99807                 10.7806
                     1.99968                  10.813
                     2.00129                 10.8455
                     2.00291                 10.8443
                     2.00452                 10.8432
                     2.00614                 10.8759
                     2.00777                 10.8747
                     2.00939                 10.8736
                     2.01102                 10.8385
                     2.01265                 10.8712
                     2.01429                 10.9041
                     2.01592                  10.835
                     2.01756                 10.8003
                      2.0192                 10.7657
                     2.02085                 10.7314
                     2.02249                 10.6319
                     2.02414                 10.5662
                      2.0258                 10.5973
                     2.02745                 10.5962
                     2.02911                 10.5629
                     2.03077                 10.5618
                     2.03243                 10.5287
                      2.0341                 10.4959
                     2.03577                 10.4633
                     2.03744                 10.4308
                     2.03911                 10.4297
                     2.04079                 10.3975
                     2.04247                 10.3655
                     2.04415                 10.3954
                     2.04584                 10.4254
                     2.04752                 10.4557
                     2.04922                 10.5178
                     2.05091                 10.6129
                     2.05261                 10.6442
                      2.0543                 10.6757
                     2.05601                 10.6746
                     2.05771                 10.7393
                     2.05942                 10.7714
                     2.06113                 10.8374
                     2.06284                   10.87
                     2.06456                 10.8689
                     2.06628                 10.9017
                       2.068                 10.9693
                     2.06972                 10.9681
                     2.07145                 10.9324
                     2.07318                 10.9657
                     2.07492                 10.9991
                     2.07665                 10.9979
                     2.07839                 11.0667
                     2.08013                 11.0655
                     2.08188                 11.0642
                     2.08363                 11.0983
                     2.08538                 11.1326
                     2.08713                 11.1313
                     2.08889                 11.1658
                     2.09065                 11.1646
                     2.09241                 11.1277
                     2.09418                 11.1264
                     2.09595                 11.1609
                     2.09772                 11.2317
                     2.09949                 11.2304
                     2.10127                 11.2292
                     2.10305                 11.2643
                     2.10483                 11.1906
                     2.10662                 11.1893
                     2.10841                 11.1881
                      2.1102                 11.1868
                       2.112                 11.2217
                      2.1138                 11.2932
                      2.1156                 11.3287
                     2.11741                 11.3274
                     2.11921                 11.3262
                     2.12103                 11.3249
                     2.12284                 11.3606
                     2.12466                 11.3223
                     2.12648                 11.2844
                      2.1283                 11.3198
                     2.13013                 11.3185
                     2.13196                 11.3173
                     2.13379                   11.39
                     2.13563                 11.4638
                     2.13747                 11.4248
                     2.13931                 11.3491
                     2.14116                 11.3849
                     2.14301                 11.3836
                     2.14486                 11.3823
                     2.14671                  11.381
                     2.14857                 11.3797
                     2.15043                 11.3414
                      2.1523                 11.3401
                     2.15417                 11.2654
                     2.15604                 11.2642
                     2.15791                 11.2629
                     2.15979                 11.2253
                     2.16167                  11.188
                     2.16356                 11.2228
                     2.16545                 11.2216
                     2.16734                 11.2566
                     2.16923                 11.2553
                     2.17113                 11.2906
                     2.17303                 11.3261
                     2.17493                 11.3248
                     2.17684                 11.3605
                     2.17875                 11.3222
                     2.18067                  11.321
                     2.18259                 11.3197
                     2.18451                 11.3184
                     2.18643                 11.3171
                     2.18836                 11.3528
                     2.19029                 11.3886
                     2.19223                 11.3874
                     2.19416                 11.4234
                     2.19611                 11.3848
                     2.19805                 11.3464
                         2.2                 11.3822
                     2.20195                 11.3809
                     2.20391                 11.3425
                     2.20587                 11.3413
                     2.20783                 11.4144
                      2.2098                 11.4131
                     2.21176                 11.4118
                     2.21374                 11.4105
                     2.21571                 11.4467
                     2.21769                 11.5212
                     2.21968                 11.5198
                     2.22167                 11.5185
                     2.22366                 11.5554
                     2.22565                 11.5541
                     2.22765                   11.63
                     2.22965                 11.6287
                     2.23165                 11.6273
                     2.23366                  11.626
                     2.23568                 11.6636
                     2.23769                 11.7409
                     2.23971                 11.8193
                     2.24173                 11.8179
                     2.24376                 11.7368
                     2.24579                 11.7354
                     2.24783                 11.7737
                     2.24986                 11.7327
                     2.25191                 11.6919
                     2.25395                 11.7696
                       2.256                 11.7682
                     2.25805                 11.7668
                     2.26011                 11.7655
                     2.26217                 11.8846
                     2.26423                 11.9239
                      2.2663                 11.9225
                     2.26837                 11.9211
                     2.27045                 11.9606
                     2.27253                 12.0004
                     2.27461                 11.9578
                      2.2767                 11.9563
                     2.27879                 11.9549
                     2.28088                 11.9535
                     2.28298                 11.9521
                     2.28508                 11.9918
                     2.28719                 12.0318
                      2.2893                  11.989
                     2.29141                  12.029
                     2.29353                 12.0692
                     2.29565                 12.0261
                     2.29778                 12.0663
                     2.29991                 12.0232
                     2.30204                 11.9804
                     2.30418                 11.9379
                     2.30632                 11.8956
                     2.30847                 11.8537
                     2.31061                 11.8928
                     2.31277                 11.8107
                     2.31493                 11.8093
                     2.31709                 11.8481
                     2.31925                 11.8065
                     2.32142                 11.7256
                      2.3236                 11.6458
                     2.32577                 11.6444
                     2.32795                 11.6822
                     2.33014                 11.7597
                     2.33233                 11.7583
                     2.33452                 11.8369
                     2.33672                 11.8759
                     2.33893                 11.8745
                     2.34113                 11.7927
                     2.34334                 11.7515
                     2.34556                 11.7501
                     2.34778                 11.7885
                        2.35                 11.8272
                     2.35223                 11.7857
                     2.35446                 11.7843
                      2.3567                  11.783
                     2.35894                 11.8216
                     2.36118                 11.8605
                     2.36343                 11.8996
                     2.36568                  11.939
                     2.36794                 11.8968
                      2.3702                 11.8954
                     2.37247                 11.9758
                     2.37474                 11.8926
                     2.37701                 11.8507
                     2.37929                 11.8897
                     2.38157                 11.9291
                     2.38386                 11.9277
                     2.38615                 11.9262
                     2.38845                 11.8841
                     2.39075                 11.9234
                     2.39306                 11.8813
                     2.39537                 11.8799
                     2.39768                 11.8381
                         2.4                 11.8771
                     2.40232                 11.9163
                     2.40465                 11.8742
                     2.40698                 11.9135
                     2.40932                 11.9121
                     2.41166                   11.87
                     2.41401                 11.9092
                     2.41636                 11.9899
                     2.41871                 12.0299
                     2.42107                 12.0701
                     2.42344                 12.0687
                     2.42581                 12.0255
                     2.42818                 12.0241
                     2.43056                 11.9812
                     2.43294                 11.9798
                     2.43533                 11.9373
                     2.43772                 11.8951
                     2.44012                 11.9345
                     2.44252                 11.9741
                     2.44493                 11.9727
                     2.44734                 12.0125
                     2.44975                 12.0527
                     2.45217                 12.0097
                      2.4546                 11.9259
                     2.45703                 11.9655
                     2.45946                 12.0469
                      2.4619                 12.0454
                     2.46435                  12.044
                      2.4668                 12.0425
                     2.46925                 12.0411
                     2.47171                 12.0396
                     2.47418                 12.0382
                     2.47665                 12.0368
                     2.47912                 12.0353
                      2.4816                 12.0339
                     2.48408                 12.0324
                     2.48657                  12.031
                     2.48907                 12.0295
                     2.49157                 12.0281
                     2.49407                 12.0266
                     2.49658                 12.0252
                     2.49909                 12.0237
                     2.50161                 12.0223
                     2.50414                 12.0208
                     2.50667                 12.0194
                      2.5092                  12.018
                     2.51174                 11.9752
                     2.51429                 11.9737
                     2.51684                 12.0136
                     2.51939                 11.9709
                     2.52195                 11.8877
                     2.52452                 11.8458
                     2.52709                 11.8042
                     2.52966                 11.8028
                     2.53224                 11.8416
                     2.53483                 11.8402
                     2.53742                 11.7987
                     2.54002                 11.7973
                     2.54262                 11.7959
                     2.54523                 11.7945
                     2.54784                 11.7931
                     2.55046                 11.7519
                     2.55309                 11.7505
                     2.55572                  11.829
                     2.55835                 11.8679
                     2.56099                 11.8262
                     2.56364                  11.745
                     2.56629                 11.7436
                     2.56894                  11.782
                     2.57161                 11.7806
                     2.57427                 11.7792
                     2.57695                 11.8178
                     2.57963                 11.8164
                     2.58231                 11.8552
                       2.585                 11.8538
                      2.5877                 11.8122
                      2.5904                 11.7312
                      2.5931                 11.6904
                     2.59582                 11.7284
                     2.59853                 11.7667
                     2.60126                 11.7257
                     2.60399                 11.7243
                     2.60672                 11.8426
                     2.60946                 11.8412
                     2.61221                 11.8398
                     2.61496                 11.7584
                     2.61772                  11.757
                     2.62049                 11.7556
                     2.62326                 11.7941
                     2.62603                 11.7133
                     2.62881                 11.7119
                      2.6316                 11.7899
                     2.63439                 11.7885
                     2.63719                 11.8675
                        2.64                 11.8661
                     2.64281                 11.7843
                     2.64563                 11.7432
                     2.64845                 11.7418
                     2.65128                 11.7802
                     2.65412                 11.7788
                     2.65696                 11.7774
                     2.65981                  11.816
                     2.66266                 11.8146
                     2.66552                 11.7732
                     2.66839                 11.8118
                     2.67126                 11.8104
                     2.67414                  11.769
                     2.67702                 11.7677
                     2.67991                 11.7266
                     2.68281                 11.7253
                     2.68571                 11.7239
                     2.68862                 11.6831
                     2.69154                 11.6818
                     2.69446                 11.7197
                     2.69739                  11.679
                     2.70033                 11.6777
                     2.70327                 11.6763
                     2.70622                 11.6359
                     2.70917                 11.6736
                     2.71213                 11.7115
                      2.7151                 11.6318
                     2.71807                 11.5917
                     2.72105                 11.6291
                     2.72404                 11.5891
                     2.72703                 11.5493
                     2.73003                 11.5479
                     2.73304                 11.5084
                     2.73605                 11.5071
                     2.73907                 11.4678
                      2.7421                 11.4665
                     2.74513                 11.5031
                     2.74817                 11.5399
                     2.75122                 11.5004
                     2.75427                 11.4612
                     2.75733                 11.4223
                      2.7604                 11.3465
                     2.76347                 11.3453
                     2.76656                 11.3071
                     2.76964                 11.3058
                     2.77274                 11.3414
                     2.77584                 11.3401
                     2.77895                  11.302
                     2.78206                 11.2278
                     2.78519                 11.1546
                     2.78831                 11.0823
                     2.79145                 11.1164
                     2.79459                 11.1152
                     2.79775                  11.114
                      2.8009                 11.1127
                     2.80407                 11.0761
                     2.80724                 11.0749
                     2.81042                 11.0737
                     2.81361                 11.0724
                      2.8168                 11.0012
                        2.82                      11
                     2.82321                 11.0337
                     2.82642                 11.0675
                     2.82965                 11.0312
                     2.83288                 10.9951
                     2.83611                 10.9593
                     2.83936                 10.9581
                     2.84261                 10.9225
                     2.84587                 10.9213
                     2.84914                  10.886
                     2.85241                 10.8848
                      2.8557                 10.8836
                     2.85899                 10.9509
                     2.86228                 10.9497
                     2.86559                   10.88
                      2.8689                 10.8788
                     2.87222                 10.8776
                     2.87555                 10.8765
                     2.87889                 10.8753
                     2.88223                 10.8741
                     2.88558                 10.8729
                     2.88894                 10.8717
                     2.89231                 10.8367
                     2.89568                 10.8019
                     2.89907                 10.7011
                     2.90246                 10.6999
                     2.90585                 10.7649
                     2.90926                 10.7638
                     2.91268                 10.7294
                      2.9161                 10.6625
                     2.91953                 10.6288
                     2.92297                 10.6603
                     2.92642                 10.6266
                     2.92987                 10.6254
                     2.93333                  10.592
                      2.9368                 10.4321
                     2.94028                 10.3999
                     2.94377                  10.337
                     2.94727                 10.2447
                     2.95077                 10.1837
                     2.95429                 10.1234
                     2.95781                  10.093
                     2.96134                 9.94775
                     2.96487                 9.77907
                     2.96842                 9.58952
                     2.97198                 9.43268
                     2.97554                 9.35572
                     2.97911                 9.20637
                     2.98269                 8.99148
                     2.98628                 8.80863
                     2.98988                 8.63307
                     2.99349                 8.44384
                      2.9971                   8.185
                     3.00073                 7.90548
                     3.00436                 7.64442
                       3.008                 7.35314
                     3.01165                 7.08325
                     3.01531                 6.76606
                     3.01898                 6.39279
                     3.02266                 6.05856
                     3.02634                 5.70095
                     3.03004                  5.3093
                     3.03374                 4.93279
                     3.03745                 4.51064
                     3.04118                  4.1255
                     3.04491                 3.73969
                     3.04865                 3.35073
                      3.0524                 2.99587
                     3.05616                 2.65727
                     3.05993                 2.34877
                      3.0637                 2.06205
                     3.06749                 1.80158
                     3.07129                 1.58568
                     3.07509                 1.39053
                     3.07891                 1.21907
                     3.08273                 1.06859
                     3.08657                0.932579
                     3.09041                0.819487
                     3.09426                0.721017
                     3.09813                0.633249
                       3.102                0.562614
                     3.10588                0.557114
                     3.10977                0.551614
                     3.11368                0.546115
                     3.11759                0.540615
                     3.12151                0.535115
                     3.12544                0.529615
                     3.12938                0.524116
                     3.13333                0.518616
                     3.13729                0.513116
                     3.14127                0.507617
                     3.14525                0.502117
                     3.14924                0.496617
                     3.15324                0.491118
                     3.15725                0.485618
                     3.16127                0.480118
                     3.16531                0.474618
                     3.16935                0.469119
                      3.1734                0.463619
                     3.17746                0.458119
                     3.18154                 0.45262
                     3.18562                 0.44712
                     3.18972                 0.44162
                     3.19382                0.436121
                     3.19794                0.430621
                     3.20206                0.425121
                      3.2062                0.419621
                     3.21035                0.414122
                     3.21451                0.408622
                     3.21868                0.403122
                     3.22286                0.397623
                     3.22705                0.392123
                     3.23125                0.386623
                     3.23546                0.381124
                     3.23969                0.375624
                     3.24392                0.370124
                     3.24817                0.364624
                     3.25242                0.359125
                     3.25669                0.353625
                     3.26097                0.348125
                     3.26526                0.342626
                     3.26957                0.337126
                     3.27388                0.331626
                      3.2782                0.326126
                     3.28254                0.320627
                     3.28689                0.315127
                     3.29125                0.309627
                     3.29562                0.304128
                         3.3                0.298628
                     3.30439                0.293128
                      3.3088                0.287629
                     3.31322                0.282129
                     3.31765                0.276629
                     3.32209                0.271129
                     3.32654                 0.26563
                     3.33101                 0.26013
                     3.33548                 0.25463
                     3.33997                0.249131
                     3.34447                0.243631
                     3.34899                0.238131
                     3.35351                0.232632
                     3.35805                0.227132
                      3.3626                0.221632
                     3.36716                0.216132
                     3.37174                0.210633
                     3.37633                0.205133
                     3.38093                0.199633
                     3.38554                0.194134
                     3.39016                0.188634
                      3.3948                0.183134
                     3.39945                0.177635
                     3.40412                0.172135
                     3.40879                0.166635
                     3.41348                0.161135
                     3.41818                0.155636
                      3.4229                0.150136
                     3.42762                0.144636
                     3.43237                0.139137
                     3.43712                0.133637
                     3.44189                0.128137
                     3.44667                0.122637
                     3.45146                0.117138
                     3.45627                0.111638
                     3.46109                0.106138
                     3.46592                0.100639
                     3.47077                0.095139
                     3.47563               0.0896393
                      3.4805               0.0841396
