1059	0.0598
1060	0.0593
1061	0.0588
1062	0.0583
1063	0.0579
1064	0.0575
1065	0.0572
1066	0.0569
1067	0.0567
1068	0.0565
1069	0.0565
1070	0.0563
1071	0.0563
1072	0.0563
1073	0.0563
1074	0.0564
1075	0.0565
1076	0.0568
1077	0.0569
1078	0.0571
1079	0.0573
1080	0.0577
1081	0.0582
1082	0.0587
1083	0.0592
1084	0.0598
1085	0.0603
1086	0.0607
1087	0.0615
1088	0.0624
1089	0.0632
1090	0.0641
1091	0.065
1092	0.0658
1093	0.0665
1094	0.0676
1095	0.0687
1096	0.0695
1097	0.0704
1098	0.0717
1099	0.0728
1100	0.0737
